Wavelength,S_Cone_Sensitivity,M_Cone_Sensitivity,L_Cone_Sensitivity
752.5,2.257295983286355e-09,3.280474808119858e-05,0.0009071116656726431
753.0,2.1842126785364695e-09,3.174151069635395e-05,0.0008759892197805602
753.5,2.1137454020745895e-09,3.071619900547163e-05,0.0008460318755694086
754.0,2.045762762735975e-09,2.9726941776579214e-05,0.0008171801013159213
754.5,1.9801333693558854e-09,2.8771867777704328e-05,0.0007893743652968309
755.0,1.9167258307695825e-09,2.784910577687457e-05,0.0007625551357888704
755.5,1.855418926747402e-09,2.695692930479446e-05,0.0007366675656463183
756.0,1.7961321207999908e-09,2.6094190942876088e-05,0.0007116755460336358
756.5,1.7387950473730716e-09,2.5259888035208465e-05,0.0006875476526928303
757.0,1.6833373409123678e-09,2.4453017925880592e-05,0.000664252461365909
757.5,1.629688635863603e-09,2.3672577958981475e-05,0.0006417585477948788
758.0,1.5777785666725003e-09,2.2917565478600124e-05,0.0006200344877217474
758.5,1.5275367677847834e-09,2.218697782882553e-05,0.0005990488568885218
759.0,1.478892873646175e-09,2.1479812353746702e-05,0.0005787702310372092
759.5,1.431776518702399e-09,2.0795066397452657e-05,0.0005591671859098167
760.0,1.3861173373991784e-09,2.0131737304032383e-05,0.0005402082972483515
760.5,1.3418513042544222e-09,1.948890317497772e-05,0.0005218648107978655
761.0,1.2989397540747802e-09,1.88659651413918e-05,0.0005041186523155875
761.5,1.257350361739088e-09,1.8262405091780587e-05,0.00048695441756179065
762.0,1.217050802126181e-09,1.767770491465005e-05,0.00047035670229674843
762.5,1.1780087501148943e-09,1.711134649850614e-05,0.000454310102280734
763.0,1.140191880584064e-09,1.6562811731854837e-05,0.00043879921327402086
763.5,1.1035678684125248e-09,1.603158250320209e-05,0.0004238086310368822
764.0,1.0681043884791124e-09,1.5517140701053866e-05,0.0004093229513295913
764.5,1.0337691156626626e-09,1.5018968213916132e-05,0.0003953267699124217
765.0,1.0005297248420103e-09,1.453654693029485e-05,0.0003818046825456465
765.5,9.683543484194839e-10,1.406937793394899e-05,0.00036874160957873445
766.0,9.372129488913811e-10,1.3617039089649557e-05,0.00035612376971793605
766.5,9.070759462774926e-10,1.317912745742056e-05,0.00034393770625869703
767.0,8.779137605976089e-10,1.2755240097286005e-05,0.0003321699624964631
767.5,8.496968118715204e-10,1.2344974069269902e-05,0.0003208070817266801
768.0,8.223955201190177e-10,1.1947926433396265e-05,0.00030983560724479384
768.5,7.959803053598915e-10,1.1563694249689103e-05,0.00029924208234625006
769.0,7.70421587613932e-10,1.1191874578172424e-05,0.00028901305032649456
769.5,7.4568978690093e-10,1.0832064478870242e-05,0.0002791350544809732
770.0,7.21755323240676e-10,1.0483861011806562e-05,0.0002695946381051317
770.5,6.985898267617591e-10,1.0146874558949776e-05,0.0002603789626651487
771.0,6.761697680279619e-10,9.820768790045778e-06,0.000251477662310134
771.5,6.544728277118657e-10,9.505220696784845e-06,0.00024288098935993028
772.0,6.334766864860521e-10,9.199907270857253e-06,0.0002345791961343804
772.5,6.131590250231019e-10,8.90450550395327e-06,0.0002265625349533268
773.0,5.934975239955969e-10,8.618692387763182e-06,0.00021882125813661244
773.5,5.744698640761181e-10,8.342144913977256e-06,0.0002113456180040798
774.0,5.560537259372469e-10,8.074540074285768e-06,0.00020412586687557164
774.5,5.382267902515645e-10,7.815554860378998e-06,0.00019715225707093068
775.0,5.209667376916524e-10,7.564866263947216e-06,0.00019041504090999955
775.5,5.042524950710208e-10,7.322167398230668e-06,0.0001839049960456016
776.0,4.880679737668958e-10,7.087215862669473e-06,0.00017761500146248248
776.5,4.723983312974328e-10,6.859785378253716e-06,0.00017153846147836854
777.0,4.572287251807872e-10,6.639649665973484e-06,0.00016566878041098602
777.5,4.425443129351138e-10,6.4265824468188645e-06,0.0001599993625780612
778.0,4.2833025207856817e-10,6.220357441779945e-06,0.00015452361229732046
778.5,4.1457170012930546e-10,6.020748371846813e-06,0.00014923493388649
779.0,4.0125381460548093e-10,5.827528958009553e-06,0.00014412673166329617
779.5,3.8836175302524975e-10,5.6404729212582535e-06,0.00013919240994546527
780.0,3.758806729067673e-10,5.459353982583001e-06,0.00013442537305072356
780.5,3.637963486630783e-10,5.283957357780168e-06,0.00012981934096122444
781.0,3.5209702228678595e-10,5.11411424187126e-06,0.00012536929631682935
781.5,3.4077155266538297e-10,4.949667324684068e-06,0.00012107053742182676
782.0,3.2980879868636197e-10,4.790459296046384e-06,0.00011691836258050518
782.5,3.191976192372156e-10,4.636332845785999e-06,0.00011290807009715315
783.0,3.0892687320543675e-10,4.487130663730704e-06,0.0001090349582760592
783.5,2.989854194785181e-10,4.34269543970829e-06,0.00010529432542151178
784.0,2.893621169439522e-10,4.202869863546547e-06,0.00010168146983779943
784.5,2.800458244892319e-10,4.067496625073269e-06,9.819168982921066e-05
785.0,2.7102540100184985e-10,3.936418414116245e-06,9.482028370003395e-05
785.5,2.622902580420749e-10,3.8094853277463092e-06,9.156277884615786e-05
786.0,2.5383201786128037e-10,3.6865770920064615e-06,8.841561902987096e-05
786.5,2.456428553836156e-10,3.567580840182744e-06,8.53754771050618e-05
787.0,2.3771494553323e-10,3.452383705561197e-06,8.2439025925619e-05
787.5,2.300404632342728e-10,3.340872821427864e-06,7.960293834543112e-05
788.0,2.2261158341089368e-10,3.2329353210687885e-06,7.686388721838678e-05
788.5,2.154204809872418e-10,3.12845833777001e-06,7.421854539837455e-05
789.0,2.0845933088746668e-10,3.0273290048175714e-06,7.166358573928303e-05
789.5,2.0172030803571763e-10,2.929434455497515e-06,6.919568109500078e-05
790.0,1.9519558735614414e-10,2.834661823095883e-06,6.681150431941641e-05
790.5,1.8887772152493698e-10,2.742903214824831e-06,6.450789990736898e-05
791.0,1.8276077422645265e-10,2.6540706336009722e-06,6.228239891749951e-05
791.5,1.7683918689708918e-10,2.568081056267032e-06,6.013270404939944e-05
792.0,1.7110740097324446e-10,2.484851459665737e-06,5.805651800266026e-05
792.5,1.6555985789131654e-10,2.404298820639813e-06,5.605154347687342e-05
793.0,1.6019099908770336e-10,2.326340116031987e-06,5.411548317163041e-05
793.5,1.5499526599880286e-10,2.2508923226849856e-06,5.2246039786522697e-05
794.0,1.4996710006101306e-10,2.177872417441534e-06,5.044091602114176e-05
794.5,1.4510094271073187e-10,2.1071973771443594e-06,4.869781457507906e-05
795.0,1.403912353843573e-10,2.0387841786361885e-06,4.701443814792608e-05
795.5,1.3583265251052085e-10,1.972554022607581e-06,4.538859374144432e-05
796.0,1.3142080048678806e-10,1.9084450051404316e-06,4.38185055660754e-05
796.5,1.2715151870295802e-10,1.8463994461644694e-06,4.230250213443096e-05
797.0,1.230206465488298e-10,1.7863596656094233e-06,4.083891195912264e-05
797.5,1.1902402341420247e-10,1.7282679834050218e-06,3.942606355276209e-05
798.0,1.1515748868887513e-10,1.6720667194809944e-06,3.806228542796095e-05
798.5,1.1141688176264688e-10,1.6176981937670691e-06,3.6745906097330875e-05
799.0,1.0779804202531677e-10,1.5651047261929753e-06,3.5475254073483486e-05
799.5,1.0429680886668391e-10,1.5142286366884416e-06,3.424865786903045e-05
800.0,1.0090902167654739e-10,1.465012245183197e-06,3.3064445996583415e-05
800.5,9.763069321800921e-11,1.4173995577327313e-06,3.192101970623211e-05
801.0,9.445852974738312e-11,1.371341324895578e-06,3.081707119797875e-05
801.5,9.138941089428582e-11,1.3267899833560312e-06,2.975136540930363e-05
802.0,8.842021628833399e-11,1.2836979697983853e-06,2.8722667277687028e-05
802.5,8.55478255591443e-11,1.242017720906935e-06,2.772974174060926e-05
803.0,8.276911833633346e-11,1.2017016733659747e-06,2.677135373555062e-05
803.5,8.008097424951814e-11,1.1627022638597983e-06,2.5846268199991403e-05
804.0,7.748027292831504e-11,1.1249719290727006e-06,2.4953250071411905e-05
804.5,7.496389400234085e-11,1.0884631056889759e-06,2.409106428729244e-05
805.0,7.252871710121225e-11,1.053128230392919e-06,2.325847578511329e-05
805.5,7.017179674949736e-11,1.0189227445397351e-06,2.2454322581268784e-05
806.0,6.789088705156988e-11,9.858141081682755e-07,2.1677735007809295e-05
806.5,6.568391700675497e-11,9.537727859883027e-07,2.0927916475699216e-05
807.0,6.354881561437777e-11,9.227692427095795e-07,2.0204070395902962e-05
807.5,6.148351187376341e-11,8.927739430418679e-07,1.950540017938491e-05
808.0,5.94859347842371e-11,8.637573516949307e-07,1.883110923710948e-05
808.5,5.75540133451239e-11,8.356899333785304e-07,1.818040098004106e-05
809.0,5.5685676555749006e-11,8.085421528024293e-07,1.7552478819144043e-05
809.5,5.3878853415437545e-11,7.822844746763902e-07,1.6946546165382834e-05
810.0,5.213147292351468e-11,7.568873637101755e-07,1.6361806429721837e-05
810.5,5.044150207528835e-11,7.32321901258588e-07,1.579748273080495e-05
811.0,4.880705984999778e-11,7.085616352565918e-07,1.5252877017994136e-05
811.5,4.722630322286497e-11,6.855807302841914e-07,1.4727310948330852e-05
812.0,4.569738916911197e-11,6.633533509213913e-07,1.422010617885657e-05
812.5,4.4218474663960754e-11,6.418536617481952e-07,1.3730584366612739e-05
813.0,4.278771668263341e-11,6.210558273446085e-07,1.325806716864084e-05
813.5,4.1403272200351916e-11,6.009340122906353e-07,1.2801876241982335e-05
814.0,4.0063298192338304e-11,5.814623811662796e-07,1.236133324367868e-05
814.5,3.8765951633814595e-11,5.626150985515464e-07,1.1935759830771344e-05
815.0,3.7509389500002806e-11,5.443663290264396e-07,1.152447766030179e-05
815.5,3.6291898949589774e-11,5.26691822169628e-07,1.1126856896612254e-05
816.0,3.511228787512151e-11,5.095736675544353e-07,1.0742461733248048e-05
816.5,3.396949435260882e-11,4.929955397528487e-07,1.0370904871055244e-05
817.0,3.2862456458062515e-11,4.769411133368564e-07,1.001179901087993e-05
817.5,3.179011226749341e-11,4.6139406287844574e-07,9.664756853568178e-06
818.0,3.075139985691233e-11,4.463380629496046e-07,9.329391099966074e-06
818.5,2.9745257302330083e-11,4.3175678812232055e-07,9.005314450919699e-06
819.0,2.8770622679757487e-11,4.1763391296858135e-07,8.692139607275128e-06
819.5,2.782643406520534e-11,4.0395311206037447e-07,8.389479269878438e-06
820.0,2.691162953468448e-11,3.9069805996968774e-07,8.096946139575718e-06
820.5,2.6025147164205704e-11,3.778524312685088e-07,7.814152917213041e-06
821.0,2.5165925029779835e-11,3.6539990052882536e-07,7.540712303636492e-06
821.5,2.4332901207417677e-11,3.533241423226249e-07,7.276236999692142e-06
822.0,2.3525013773130058e-11,3.416088312218953e-07,7.020339706226081e-06
822.5,2.2741200802927776e-11,3.302376417986241e-07,6.772633124084381e-06
823.0,2.1980400372821656e-11,3.191942486247991e-07,6.5327299541131265e-06
823.5,2.1241550558822512e-11,3.084623262724078e-07,6.300242897158395e-06
824.0,2.0523589436941148e-11,2.980255493134379e-07,6.074784654066265e-06
824.5,1.9825455083188395e-11,2.878675923198772e-07,5.855967925682821e-06
825.0,1.9146085573575052e-11,2.779721298637133e-07,5.643405412854139e-06
